Ride_ID,Customer_ID,Driver_ID,City,Cab_Type,Booking_Time,Trip_Status,Cancellation_Reason,Driver_Rating,Customer_Rating,Distance_km,Fare_Amount,,,
RIDE1612,CUST881,DR68,Bangalore,Sedan,2023-01-28 18:00:00,Completed,Traffic Delay,2.6,3.2,20.01,725.31,,,
RIDE1613,CUST543,DR39,Hyderabad,Sedan,2023-01-04 20:00:00,Cancelled by Driver,None,3.6,4,14.4,705,,,
RIDE1614,CUST945,DR88,Hyderabad,SUV,2023-01-28 23:00:00,Completed,None,2.7,4.9,6.01,627.09,,,
RIDE1615,CUST962,DR95,Hyderabad,SUV,2023-03-24 01:00:00,Completed,Change of Plans,4.8,4.7,4.2,115.52,,,
RIDE1616,CUST636,DR99,Bangalore,SUV,2023-01-03 12:00:00,Cancelled by Customer,None,4.5,4.5,12.59,252.84,,,
RIDE1617,CUST271,DR39,Bangalore,Sedan,2023-02-12 20:00:00,Completed,None,2.8,3.8,2.21,247.22,,,
RIDE1618,CUST753,DR88,Hyderabad,Mini,2023-03-04 01:00:00,Cancelled by Driver,Driver Late,3.9,4.4,3.19,120.19,,,
RIDE1619,CUST598,DR40,Bangalore,Mini,2023-01-26 03:00:00,Completed,Driver Late,3.6,2.4,7.3,659.55,,,
RIDE1620,CUST380,DR46,Delhi,SUV,2023-01-29 09:00:00,Cancelled by Customer,None,2.5,3.5,23.87,125.94,,,
RIDE1621,CUST280,DR27,Bangalore,SUV,2023-03-01 12:00:00,Cancelled by Driver,Traffic Delay,4.9,2.3,12.54,450.62,,,
RIDE1622,CUST768,DR85,Mumbai,Mini,2023-01-22 19:00:00,Completed,No Show,4.3,3.7,19.48,485.3,,,
RIDE1623,CUST808,DR60,Mumbai,SUV,2023-03-24 00:00:00,Completed,App Issue,3.5,2.4,1.44,381.12,,,
RIDE1624,CUST659,DR72,Bangalore,Mini,2023-02-15 21:00:00,Cancelled by Customer,None,3.7,3.8,23.59,735.87,,,
RIDE1625,CUST932,DR31,Delhi,Sedan,2023-03-15 01:00:00,Cancelled by Customer,Driver Late,4.2,2.2,18.9,270.3,,,
RIDE1626,CUST452,DR59,Delhi,Sedan,2023-03-18 12:00:00,Completed,None,4.2,2.6,20.63,310.71,,,
RIDE1627,CUST248,DR81,Mumbai,SUV,2023-03-29 06:00:00,Completed,No Show,4.1,2.4,15.62,511.15,,,
RIDE1628,CUST650,DR66,Delhi,Sedan,2023-02-17 16:00:00,Completed,None,3.4,2.7,13.99,127.06,,,
RIDE1629,CUST971,DR20,Chennai,SUV,2023-02-14 23:00:00,Completed,App Issue,2.7,3.1,16.24,240.4,,,
RIDE1630,CUST913,DR54,Bangalore,Sedan,2023-01-05 10:00:00,Completed,None,4.9,4.4,23.13,454.78,,,
RIDE1631,CUST456,DR84,Bangalore,Sedan,2023-01-02 23:00:00,Completed,None,2.7,4,2.44,261.51,,,
RIDE1632,CUST219,DR33,Mumbai,Mini,2023-01-15 00:00:00,Completed,Driver Late,2.8,2.4,18.2,748.25,,,
RIDE1633,CUST767,DR15,Mumbai,SUV,2023-02-13 17:00:00,Completed,Change of Plans,4.3,3.6,17.79,509.2,,,
RIDE1634,CUST284,DR23,Chennai,Sedan,2023-02-23 08:00:00,Completed,None,3.7,2.1,17.12,109.88,,,
RIDE1635,CUST170,DR43,Bangalore,Mini,2023-03-27 15:00:00,Completed,None,4.9,4.7,8.59,469.78,,,
RIDE1636,CUST375,DR87,Mumbai,Mini,2023-01-27 00:00:00,Completed,App Issue,4,3.2,19.97,565.25,,,
RIDE1637,CUST875,DR68,Mumbai,SUV,2023-03-20 18:00:00,Completed,None,3.3,2.8,12.83,690.07,,,
RIDE1638,CUST433,DR79,Mumbai,SUV,2023-02-23 04:00:00,Cancelled by Customer,None,3.8,2,19.62,336.45,,,
RIDE1639,CUST874,DR49,Delhi,Mini,2023-03-13 11:00:00,Completed,None,4.6,4.7,16.32,310.48,,,
RIDE1640,CUST619,DR48,Chennai,Sedan,2023-01-13 14:00:00,Cancelled by Customer,Change of Plans,3.2,4.5,14.61,549.97,,,
RIDE1641,CUST904,DR25,Hyderabad,SUV,2023-01-27 14:00:00,Completed,Traffic Delay,2.5,4,11.47,779.67,,,
RIDE1642,CUST243,DR14,Mumbai,Mini,2023-01-03 07:00:00,Cancelled by Customer,None,3.8,4.9,10.43,321.62,,,
RIDE1643,CUST859,DR62,Hyderabad,Mini,2023-01-31 05:00:00,Completed,None,2.7,4,7.53,161.36,,,
RIDE1644,CUST705,DR57,Bangalore,Sedan,2023-01-22 21:00:00,Cancelled by Customer,Change of Plans,4.4,2.3,23.84,741.64,,,
RIDE1645,CUST800,DR29,Delhi,SUV,2023-01-20 17:00:00,Cancelled by Customer,Driver Late,2.7,4.4,15.79,688.73,,,
RIDE1646,CUST449,DR19,Chennai,Sedan,2023-01-02 03:00:00,Completed,Driver Late,2.7,2.1,1.79,741.29,,,
RIDE1647,CUST847,DR32,Delhi,SUV,2023-03-30 13:00:00,Completed,No Show,3.4,3.1,3.98,121.4,,,
RIDE1648,CUST883,DR64,Chennai,Mini,2023-01-16 04:00:00,Completed,None,4.5,3.8,3.22,266.53,,,
RIDE1649,CUST864,DR59,Bangalore,Mini,2023-01-22 21:00:00,Completed,Change of Plans,4.7,3.6,2,510.86,,,
RIDE1650,CUST119,DR33,Chennai,Sedan,2023-02-25 15:00:00,Completed,No Show,2.5,2.2,17.88,291.38,,,
RIDE1651,CUST755,DR63,Delhi,Sedan,2023-02-06 18:00:00,Completed,None,3.3,2.2,9.15,208.13,,,
RIDE1652,CUST823,DR20,Delhi,Mini,2023-02-12 22:00:00,Completed,None,3.4,3.7,14.04,704.15,,,
RIDE1653,CUST223,DR62,Mumbai,SUV,2023-02-12 18:00:00,Completed,None,4.4,3.1,11.9,103.04,,,
RIDE1654,CUST671,DR70,Bangalore,Mini,2023-03-10 14:00:00,Completed,No Show,3.7,2.9,17.48,118.43,,,
RIDE1655,CUST714,DR23,Mumbai,Mini,2023-02-08 06:00:00,Cancelled by Driver,None,4.3,4.8,6.2,286.79,,,
RIDE1656,CUST506,DR45,Chennai,Mini,2023-03-15 22:00:00,Completed,None,4.5,3.7,15.21,51.67,,,
RIDE1657,CUST341,DR70,Mumbai,Sedan,2023-03-05 19:00:00,Completed,App Issue,3.4,3.9,8.43,356.16,,,
RIDE1658,CUST197,DR14,Chennai,SUV,2023-03-21 10:00:00,Completed,None,4.2,2.4,12.1,98.48,,,
RIDE1659,CUST361,DR94,Mumbai,Sedan,2023-02-20 15:00:00,Completed,Change of Plans,4.5,2.6,19.82,561.93,,,
RIDE1660,CUST643,DR23,Bangalore,Mini,2023-03-10 22:00:00,Completed,None,4.6,3.1,21.51,513.75,,,
RIDE1661,CUST625,DR34,Bangalore,SUV,2023-01-21 04:00:00,Completed,None,3,2.6,11.06,222.64,,,
RIDE1662,CUST393,DR59,Mumbai,SUV,2023-03-28 11:00:00,Cancelled by Customer,None,4.2,3.3,20.16,522.84,,,
RIDE1663,CUST912,DR67,Mumbai,Sedan,2023-01-30 17:00:00,Cancelled by Customer,None,3.4,3.4,10.3,207.05,,,
RIDE1664,CUST358,DR48,Mumbai,SUV,2023-02-14 06:00:00,Completed,None,4.2,4.9,12.34,779.39,,,
RIDE1665,CUST876,DR85,Bangalore,Mini,2023-03-24 08:00:00,Completed,None,4.9,4.8,24.27,757.86,,,
RIDE1666,CUST953,DR30,Mumbai,Sedan,2023-02-24 00:00:00,Cancelled by Customer,None,4.1,4,22.36,537.88,,,
RIDE1667,CUST736,DR84,Chennai,Mini,2023-02-22 06:00:00,Cancelled by Customer,App Issue,4.2,2.3,22.41,254.77,,,
RIDE1668,CUST509,DR42,Chennai,SUV,2023-03-30 21:00:00,Cancelled by Driver,No Show,4.4,3.4,1.8,616.99,,,
RIDE1669,CUST345,DR19,Mumbai,Mini,2023-01-06 05:00:00,Cancelled by Customer,App Issue,2.8,4.1,19.77,72.89,,,
RIDE1670,CUST376,DR31,Chennai,Sedan,2023-01-23 08:00:00,Completed,None,2.8,3.7,6.12,437.48,,,
RIDE1671,CUST260,DR25,Delhi,Sedan,2023-03-28 08:00:00,Completed,None,3.6,4.8,8.29,515.69,,,
RIDE1672,CUST529,DR79,Mumbai,SUV,2023-03-08 19:00:00,Cancelled by Driver,None,4.3,3.8,9.19,594.46,,,
RIDE1673,CUST195,DR33,Chennai,Mini,2023-01-03 18:00:00,Completed,App Issue,4.6,3.8,17.17,341.93,,,
RIDE1674,CUST430,DR40,Mumbai,Sedan,2023-01-10 16:00:00,Completed,None,4.7,4.3,21.64,318.45,,,
RIDE1675,CUST341,DR41,Delhi,Sedan,2023-02-18 17:00:00,Cancelled by Customer,Traffic Delay,3.9,3.8,24.98,276.95,,,
RIDE1676,CUST882,DR93,Delhi,SUV,2023-01-05 14:00:00,Cancelled by Customer,None,2.8,2.9,16.62,233.95,,,
RIDE1677,CUST459,DR91,Chennai,Sedan,2023-03-04 05:00:00,Cancelled by Customer,Traffic Delay,4.5,4.2,4.11,51.09,,,
RIDE1678,CUST443,DR60,Chennai,SUV,2023-03-28 17:00:00,Completed,None,2.8,2.8,19.82,452.01,,,
RIDE1679,CUST963,DR50,Hyderabad,Mini,2023-01-26 22:00:00,Completed,None,3.8,4.7,18.72,124.02,,,
RIDE1680,CUST547,DR61,Delhi,Sedan,2023-03-06 05:00:00,Completed,Traffic Delay,3.1,3.9,17.26,180.09,,,
RIDE1681,CUST724,DR39,Bangalore,Mini,2023-02-24 09:00:00,Completed,Traffic Delay,4.3,4.3,1.12,511.65,,,
RIDE1682,CUST623,DR70,Bangalore,Sedan,2023-03-15 09:00:00,Completed,App Issue,2.5,2.6,7.27,119.42,,,
RIDE1683,CUST248,DR96,Delhi,Mini,2023-03-24 07:00:00,Completed,None,4.7,3.1,13.98,463.55,,,
RIDE1684,CUST514,DR10,Bangalore,SUV,2023-02-06 12:00:00,Completed,None,4.6,4.8,4.08,354.36,,,
RIDE1685,CUST712,DR25,Bangalore,Sedan,2023-03-24 21:00:00,Completed,App Issue,2.9,3,15.09,442.16,,,
RIDE1686,CUST372,DR62,Delhi,Mini,2023-02-24 16:00:00,Completed,None,2.6,2.8,2.46,141.19,,,
RIDE1687,CUST859,DR48,Chennai,Sedan,2023-03-02 20:00:00,Completed,None,3.6,2.1,13.43,538.24,,,
RIDE1688,CUST324,DR20,Mumbai,Sedan,2023-03-14 05:00:00,Completed,None,3.1,3,18.03,787.75,,,
RIDE1689,CUST520,DR59,Delhi,Sedan,2023-03-08 21:00:00,Cancelled by Customer,App Issue,4.5,3.1,23.2,717.81,,,
RIDE1690,CUST105,DR80,Mumbai,Mini,2023-03-05 14:00:00,Completed,Driver Late,3.1,3.1,14.04,308.34,,,
RIDE1691,CUST701,DR20,Bangalore,Mini,2023-03-09 22:00:00,Cancelled by Customer,Driver Late,4.9,3.7,10.41,492.64,,,
RIDE1692,CUST352,DR33,Hyderabad,SUV,2023-02-18 08:00:00,Completed,None,4,2.9,1.17,464.4,,,
RIDE1693,CUST205,DR30,Hyderabad,Sedan,2023-02-01 14:00:00,Completed,App Issue,4.8,2,13.5,58.77,,,
RIDE1694,CUST898,DR67,Bangalore,Mini,2023-01-11 02:00:00,Cancelled by Driver,No Show,4.4,3.4,10.92,716.97,,,
RIDE1695,CUST851,DR70,Chennai,Mini,2023-02-14 07:00:00,Completed,Driver Late,3.2,4.4,3.98,432.75,,,
RIDE1696,CUST187,DR29,Mumbai,SUV,2023-01-10 12:00:00,Completed,No Show,2.8,4.4,3.39,335.53,,,
RIDE1697,CUST727,DR70,Delhi,SUV,2023-02-08 07:00:00,Completed,Traffic Delay,4.3,3.2,8.58,480.55,,,
RIDE1698,CUST123,DR67,Bangalore,Sedan,2023-02-21 22:00:00,Completed,None,2.8,3.5,1.71,253.93,,,
RIDE1699,CUST582,DR25,Bangalore,Sedan,2023-01-01 05:00:00,Cancelled by Customer,Driver Late,4.5,3.1,11.8,640.45,,,
RIDE1700,CUST756,DR69,Chennai,Mini,2023-01-20 11:00:00,Cancelled by Customer,None,3.6,3.2,19.17,112.51,,,
RIDE1701,CUST784,DR10,Delhi,SUV,2023-03-15 03:00:00,Completed,None,4.2,2.7,6.01,575.06,,,
RIDE1702,CUST139,DR89,Chennai,Sedan,2023-01-04 02:00:00,Completed,No Show,3.7,4,1.01,450.26,,,
RIDE1703,CUST296,DR75,Chennai,Sedan,2023-01-01 03:00:00,Completed,None,2.5,4.1,1.73,308.6,,,
RIDE1704,CUST729,DR39,Delhi,Mini,2023-03-19 22:00:00,Cancelled by Customer,Change of Plans,2.7,3.5,13.68,336.66,,,
RIDE1705,CUST704,DR27,Chennai,Sedan,2023-01-27 21:00:00,Completed,No Show,3.9,3.1,20.69,610.6,,,
RIDE1706,CUST281,DR93,Mumbai,SUV,2023-01-05 21:00:00,Cancelled by Customer,None,3.1,2.7,13.93,470.63,,,
RIDE1707,CUST378,DR32,Delhi,Mini,2023-03-09 21:00:00,Completed,Change of Plans,4.1,3.3,5.59,396.54,,,
RIDE1708,CUST808,DR71,Chennai,Sedan,2023-03-26 05:00:00,Completed,Change of Plans,2.6,4.9,4.79,664.58,,,
RIDE1709,CUST578,DR45,Bangalore,SUV,2023-02-09 10:00:00,Completed,Driver Late,4.4,4.9,17.72,796.89,,,
RIDE1710,CUST115,DR12,Delhi,Sedan,2023-03-03 00:00:00,Completed,Driver Late,2.7,2.3,10.25,358.43,,,
RIDE1711,CUST998,DR78,Mumbai,Mini,2023-01-09 01:00:00,Completed,None,4.2,4.3,20.49,454.33,,,
RIDE1712,CUST670,DR32,Delhi,Mini,2023-02-05 06:00:00,Cancelled by Customer,None,4.8,2.7,2.13,321.09,,,
RIDE1713,CUST738,DR98,Hyderabad,Mini,2023-02-28 23:00:00,Cancelled by Driver,Driver Late,4.1,4.3,20.77,73.33,,,
RIDE1714,CUST629,DR78,Hyderabad,SUV,2023-03-02 18:00:00,Completed,No Show,3.3,2.1,11.79,542.2,,,
RIDE1715,CUST132,DR96,Mumbai,Mini,2023-03-11 12:00:00,Completed,App Issue,4,4.2,3.83,160.77,,,
RIDE1716,CUST996,DR99,Bangalore,SUV,2023-03-01 17:00:00,Completed,None,4.3,2.9,7.81,346.05,,,
RIDE1717,CUST618,DR21,Chennai,Mini,2023-02-17 13:00:00,Cancelled by Customer,None,4,4.8,15.69,181.08,,,
RIDE1718,CUST801,DR51,Delhi,SUV,2023-03-17 10:00:00,Cancelled by Customer,Traffic Delay,3.2,2.1,6.05,751.72,,,
RIDE1719,CUST366,DR52,Bangalore,SUV,2023-01-31 03:00:00,Completed,None,4.3,4.3,4.54,143.54,,,
RIDE1720,CUST414,DR29,Bangalore,Sedan,2023-01-10 08:00:00,Cancelled by Customer,None,3,4.1,10.21,454.92,,,
RIDE1721,CUST467,DR88,Chennai,SUV,2023-01-23 03:00:00,Completed,None,3.2,3.1,11.09,423.78,,,
RIDE1722,CUST130,DR71,Mumbai,Mini,2023-01-05 16:00:00,Completed,Driver Late,3.5,3.3,18.64,195.39,,,
RIDE1723,CUST799,DR97,Delhi,Sedan,2023-01-24 06:00:00,Completed,Driver Late,3.2,4.1,20.28,323.64,,,
RIDE1724,CUST766,DR54,Bangalore,SUV,2023-03-27 08:00:00,Completed,App Issue,3.2,4.6,20.14,623.48,,,
RIDE1725,CUST101,DR89,Bangalore,Mini,2023-01-28 05:00:00,Completed,Change of Plans,3,4.8,8.48,69.47,,,
RIDE1726,CUST808,DR33,Hyderabad,SUV,2023-01-14 07:00:00,Completed,None,3.5,4.3,20.89,640.84,,,
RIDE1727,CUST637,DR51,Delhi,Mini,2023-03-07 13:00:00,Completed,Change of Plans,2.6,4.3,11.79,637.78,,,
RIDE1728,CUST683,DR24,Mumbai,Sedan,2023-03-18 04:00:00,Completed,Change of Plans,3,3,16.67,292.44,,,
RIDE1729,CUST162,DR52,Bangalore,SUV,2023-03-21 21:00:00,Cancelled by Driver,Change of Plans,2.7,2.9,23.09,361.95,,,
RIDE1730,CUST374,DR18,Delhi,Sedan,2023-01-06 18:00:00,Cancelled by Customer,Driver Late,2.8,3,6.36,628.53,,,
RIDE1731,CUST275,DR32,Delhi,Sedan,2023-03-26 10:00:00,Completed,App Issue,3,2.2,10.35,471.43,,,
RIDE1732,CUST759,DR13,Delhi,SUV,2023-02-07 13:00:00,Completed,None,4.9,3.7,8.61,178.03,,,
RIDE1733,CUST928,DR53,Chennai,Sedan,2023-01-29 17:00:00,Completed,App Issue,3.9,2.1,11.02,154.41,,,
RIDE1734,CUST703,DR38,Mumbai,SUV,2023-03-26 23:00:00,Completed,None,4.4,4.9,10.59,557.79,,,
RIDE1735,CUST636,DR25,Mumbai,SUV,2023-01-01 09:00:00,Completed,None,4.9,2.4,4.89,119.83,,,
RIDE1736,CUST928,DR56,Hyderabad,SUV,2023-01-11 20:00:00,Cancelled by Customer,Change of Plans,3.3,2.8,11.74,333.47,,,
RIDE1737,CUST913,DR52,Mumbai,Sedan,2023-03-22 22:00:00,Cancelled by Customer,Traffic Delay,2.9,3.2,17.22,708.46,,,
RIDE1738,CUST609,DR88,Chennai,SUV,2023-03-11 17:00:00,Cancelled by Driver,None,3.1,3.5,23.5,736.81,,,
RIDE1739,CUST360,DR88,Mumbai,SUV,2023-03-27 20:00:00,Cancelled by Customer,Traffic Delay,3.9,4.4,8.09,449.33,,,
RIDE1740,CUST652,DR46,Chennai,Mini,2023-02-19 15:00:00,Cancelled by Customer,None,3.7,2.7,19.16,702.83,,,
RIDE1741,CUST300,DR35,Chennai,Mini,2023-03-09 11:00:00,Completed,Driver Late,3,2.1,6.68,748.66,,,
RIDE1742,CUST493,DR22,Hyderabad,Sedan,2023-01-14 08:00:00,Completed,None,3.5,2.6,23.28,336.31,,,
RIDE1743,CUST351,DR79,Bangalore,SUV,2023-02-25 22:00:00,Completed,None,4.2,3.4,2.01,130.56,,,
RIDE1744,CUST284,DR22,Mumbai,SUV,2023-03-10 04:00:00,Completed,Change of Plans,2.7,5,19.06,180.88,,,
RIDE1745,CUST368,DR79,Hyderabad,SUV,2023-03-25 02:00:00,Cancelled by Customer,No Show,4,4.1,17.18,498.15,,,
RIDE1746,CUST903,DR78,Bangalore,SUV,2023-03-22 23:00:00,Completed,Change of Plans,4.7,3.4,4.72,230.43,,,
RIDE1747,CUST856,DR63,Chennai,Mini,2023-03-26 22:00:00,Cancelled by Customer,None,4.7,4.1,17.75,610.67,,,
RIDE1748,CUST909,DR41,Chennai,Sedan,2023-02-16 14:00:00,Completed,None,2.9,4.6,1.95,455.49,,,
RIDE1749,CUST478,DR56,Mumbai,SUV,2023-03-08 20:00:00,Cancelled by Customer,None,4.5,3.5,14.37,285.03,,,
RIDE1750,CUST180,DR62,Delhi,Mini,2023-01-10 19:00:00,Completed,No Show,4.7,3,12.15,51.39,,,
RIDE1751,CUST661,DR72,Bangalore,Sedan,2023-03-24 01:00:00,Completed,Driver Late,2.8,2.8,9.37,302.22,,,
RIDE1752,CUST596,DR17,Bangalore,SUV,2023-01-14 21:00:00,Completed,Traffic Delay,4.2,3.3,14.44,691.87,,,
RIDE1753,CUST553,DR70,Hyderabad,SUV,2023-03-21 12:00:00,Completed,No Show,3.1,2.3,21.99,566.38,,,
RIDE1754,CUST750,DR82,Delhi,Sedan,2023-01-16 15:00:00,Cancelled by Driver,Driver Late,2.9,4.3,20.08,53.25,,,
RIDE1755,CUST299,DR56,Bangalore,Sedan,2023-02-18 08:00:00,Completed,App Issue,4.7,4.8,23.46,376.59,,,
RIDE1756,CUST831,DR71,Hyderabad,Mini,2023-03-07 10:00:00,Completed,None,4.4,2.2,10.9,528.33,,,
RIDE1757,CUST251,DR44,Bangalore,Sedan,2023-02-24 23:00:00,Completed,None,4.7,3.6,11.9,590.18,,,
RIDE1758,CUST844,DR92,Bangalore,Mini,2023-03-19 07:00:00,Completed,None,3.1,4.7,4.09,296.13,,,
RIDE1759,CUST579,DR75,Bangalore,SUV,2023-02-27 04:00:00,Completed,None,2.6,3.9,21.4,428.87,,,
RIDE1760,CUST728,DR83,Chennai,SUV,2023-02-06 08:00:00,Completed,None,4.5,2.9,2.75,446.87,,,
RIDE1761,CUST694,DR16,Hyderabad,Sedan,2023-02-22 04:00:00,Cancelled by Customer,None,4,3.3,8.81,726.72,,,
RIDE1762,CUST353,DR15,Mumbai,Sedan,2023-03-19 03:00:00,Cancelled by Customer,None,4.8,4.4,17.13,376.66,,,
RIDE1763,CUST863,DR94,Delhi,Mini,2023-02-24 18:00:00,Cancelled by Customer,None,4.8,4.7,17.85,777.06,,,
RIDE1764,CUST976,DR67,Mumbai,SUV,2023-01-31 04:00:00,Cancelled by Driver,None,4.5,3.8,10.64,180.64,,,
RIDE1765,CUST834,DR49,Delhi,Sedan,2023-03-27 12:00:00,Completed,None,3.4,3.3,5.07,245.16,,,
RIDE1766,CUST520,DR78,Chennai,Mini,2023-01-04 05:00:00,Completed,None,4.7,3.7,19.66,533.18,,,
RIDE1767,CUST353,DR89,Chennai,Mini,2023-01-06 11:00:00,Completed,Change of Plans,3.7,2.7,10.6,585.28,,,
RIDE1768,CUST434,DR43,Delhi,Mini,2023-01-26 00:00:00,Completed,None,4.2,3.5,24.78,577.74,,,
RIDE1769,CUST161,DR32,Chennai,Sedan,2023-03-15 20:00:00,Cancelled by Customer,App Issue,4.5,2.9,10.93,431.71,,,
RIDE1770,CUST513,DR23,Bangalore,Sedan,2023-02-14 09:00:00,Cancelled by Driver,No Show,4.5,2.5,16.76,338.39,,,
RIDE1771,CUST502,DR20,Chennai,SUV,2023-03-31 00:00:00,Completed,No Show,3,5,21.55,294.07,,,
RIDE1772,CUST557,DR22,Chennai,Mini,2023-03-19 15:00:00,Completed,Driver Late,4.4,2.9,1.35,634.67,,,
RIDE1773,CUST553,DR77,Bangalore,SUV,2023-02-24 22:00:00,Cancelled by Driver,Driver Late,4.5,3,11.39,761.01,,,
RIDE1774,CUST999,DR40,Bangalore,Sedan,2023-01-26 15:00:00,Cancelled by Customer,No Show,3.3,4.1,14.77,195.7,,,
RIDE1775,CUST961,DR47,Hyderabad,Mini,2023-03-20 16:00:00,Completed,Change of Plans,4.5,2.4,13.86,720.87,,,
RIDE1776,CUST391,DR56,Bangalore,SUV,2023-02-13 14:00:00,Completed,None,3.4,3.2,13.51,758.18,,,
RIDE1777,CUST184,DR12,Bangalore,Mini,2023-01-24 22:00:00,Cancelled by Customer,None,4.8,2.5,13.07,214.99,,,
RIDE1778,CUST922,DR31,Mumbai,Mini,2023-02-11 08:00:00,Completed,No Show,5,4.4,9.13,787.98,,,
RIDE1779,CUST450,DR52,Mumbai,Sedan,2023-02-22 00:00:00,Completed,Change of Plans,3.6,2.3,9.27,277.31,,,
RIDE1780,CUST770,DR78,Mumbai,SUV,2023-01-21 22:00:00,Completed,None,4.3,3.3,19.93,395.69,,,
RIDE1781,CUST944,DR67,Bangalore,Mini,2023-03-25 05:00:00,Cancelled by Customer,No Show,3.7,4.9,4.73,422.28,,,
RIDE1782,CUST656,DR28,Delhi,Sedan,2023-02-04 04:00:00,Cancelled by Driver,None,2.7,3,21.24,189.36,,,
RIDE1783,CUST435,DR58,Hyderabad,SUV,2023-03-24 02:00:00,Completed,None,4.4,3.8,16.19,704.58,,,
RIDE1784,CUST109,DR78,Mumbai,SUV,2023-01-09 05:00:00,Completed,No Show,2.9,3.7,21.94,614.05,,,
RIDE1785,CUST653,DR48,Bangalore,Mini,2023-03-11 13:00:00,Completed,Change of Plans,2.8,2,13.63,120.93,,,
RIDE1786,CUST271,DR40,Bangalore,Sedan,2023-02-20 02:00:00,Cancelled by Customer,None,4.6,3.3,23.36,455.93,,,
RIDE1787,CUST570,DR28,Chennai,Mini,2023-03-03 07:00:00,Completed,None,4.2,4.6,12.94,753.1,,,
RIDE1788,CUST796,DR44,Chennai,Mini,2023-03-10 14:00:00,Completed,Change of Plans,4,4.2,2.46,650.38,,,
RIDE1789,CUST807,DR97,Hyderabad,Mini,2023-03-12 12:00:00,Cancelled by Customer,None,4.9,2.2,17.07,751.18,,,
RIDE1790,CUST662,DR19,Chennai,Sedan,2023-02-24 16:00:00,Cancelled by Driver,Change of Plans,3.2,4.5,10.66,430.03,,,
RIDE1791,CUST726,DR93,Bangalore,SUV,2023-03-26 19:00:00,Completed,App Issue,3.4,4.8,13.9,299.23,,,
RIDE1792,CUST746,DR31,Mumbai,Mini,2023-01-20 21:00:00,Completed,Change of Plans,3.6,3.9,3.79,79.22,,,
RIDE1793,CUST100,DR19,Mumbai,Sedan,2023-02-22 06:00:00,Completed,None,4.3,2.8,7.73,163.76,,,
RIDE1794,CUST403,DR90,Mumbai,Sedan,2023-02-08 10:00:00,Completed,None,3.9,4.6,16.57,660.14,,,
RIDE1795,CUST291,DR77,Mumbai,Sedan,2023-01-18 11:00:00,Completed,None,3.6,3,16.52,266.9,,,
RIDE1796,CUST505,DR43,Mumbai,Sedan,2023-02-16 16:00:00,Completed,None,3.8,4.9,15.4,658.23,,,
RIDE1797,CUST142,DR77,Chennai,Mini,2023-02-09 14:00:00,Completed,None,4.4,4.1,14.06,243.03,,,
RIDE1798,CUST946,DR52,Hyderabad,SUV,2023-02-23 05:00:00,Completed,None,3.8,2.4,8.33,687.73,,,
RIDE1799,CUST310,DR34,Delhi,Mini,2023-03-19 09:00:00,Completed,None,2.9,3.6,14.32,598.46,,,
RIDE1800,CUST904,DR42,Mumbai,SUV,2023-01-22 12:00:00,Cancelled by Customer,None,2.9,2.2,18.26,222.84,,,
RIDE1801,CUST646,DR71,Chennai,Mini,2023-03-11 02:00:00,Completed,No Show,3,2.4,19.07,597.62,,,
RIDE1802,CUST924,DR33,Bangalore,Mini,2023-03-19 17:00:00,Completed,Driver Late,4.8,2.7,14.39,609.42,,,
RIDE1803,CUST732,DR84,Delhi,Sedan,2023-02-17 13:00:00,Completed,App Issue,4.2,4.7,4.36,328.48,,,
RIDE1804,CUST433,DR47,Mumbai,SUV,2023-03-22 12:00:00,Completed,Change of Plans,4.9,3.5,23.89,576.5,,,
RIDE1805,CUST449,DR83,Hyderabad,SUV,2023-02-03 22:00:00,Completed,Traffic Delay,3.6,2.3,3.03,523.8,,,
RIDE1806,CUST315,DR45,Hyderabad,Sedan,2023-03-21 04:00:00,Completed,Traffic Delay,2.6,2.7,10.9,627.15,,,
RIDE1807,CUST654,DR91,Mumbai,Mini,2023-03-27 22:00:00,Completed,Driver Late,3.1,3.9,17.37,793.01,,,
RIDE1808,CUST594,DR34,Bangalore,Sedan,2023-03-29 06:00:00,Completed,No Show,4.1,2.1,1.45,580.08,,,
RIDE1809,CUST628,DR21,Mumbai,Mini,2023-01-06 09:00:00,Completed,Traffic Delay,3.4,3.4,20.7,408.19,,,
RIDE1810,CUST235,DR38,Bangalore,SUV,2023-01-04 22:00:00,Completed,None,2.9,4.8,18,511.44,,,
RIDE1811,CUST940,DR43,Delhi,Sedan,2023-03-23 11:00:00,Completed,Change of Plans,4.4,4.8,17.56,654.36,,,
RIDE1812,CUST720,DR47,Bangalore,SUV,2023-02-03 01:00:00,Completed,None,4.6,3.2,17.35,583.89,,,
RIDE1813,CUST671,DR85,Bangalore,Sedan,2023-03-18 10:00:00,Completed,None,3.2,2.9,17.33,663.36,,,
RIDE1814,CUST471,DR35,Bangalore,Sedan,2023-03-30 04:00:00,Completed,No Show,4.3,2.5,5.15,220.02,,,
RIDE1815,CUST245,DR44,Chennai,SUV,2023-03-12 03:00:00,Completed,Change of Plans,3.3,4.4,6.95,161.54,,,
RIDE1816,CUST814,DR48,Mumbai,Mini,2023-01-01 10:00:00,Completed,None,4.1,3.9,7.16,79.13,,,
RIDE1817,CUST624,DR71,Bangalore,Sedan,2023-03-19 17:00:00,Cancelled by Customer,None,2.9,2.3,21.02,500.64,,,
